topic_id,level,main_category,sub_1,sub_2,sub_3,sub_4,sub_5,sub_6,sub_7,sub_8,sub_9,sub_10,indicator_label,calendar,geo_level,default_source,default_unit,frequency,requires_time_selection,chart_type,id_type,val_type,access
oil_pro_imp,6,05-انرژی,02-نفت و گاز,01-صادرات نفتی,03-فراورده‌های نفتی,02-فرآورده‌های نفتی,04-واردات,02-تقویم خورشیدی,,,,,واردات فرآورده‌های نفتی,خورشیدی,کشور,منابع گوناگون,معادل میلیون بشکه نفت ,سالانه,FALSE,line,time,num,enterprise
enrg_co_opc_res,5,05-انرژی,02-نفت و گاز,02-نفت خام,01-ذخایر,,,,,,,,ذخایر نفت خام,میلادی,کشور,اوپک,میلیون بشکه,سالانه,FALSE,line,time,num,enterprise
enrg_co_opc_pro,5,05-انرژی,02-نفت و گاز,02-نفت خام,02-تولید,,,,,,,,امار ماهانه تولید نفت خام ایران,میلادی,کشور,اوپک,هزار بشکه,ماهانه,FALSE,line,time,num,enterprise
enrg_co_opc_pri,5,05-انرژی,02-نفت و گاز,02-نفت خام,03-قیمت,,,,,,,,آمار ماهانه قیمت نفت سنگین ایران,میلادی,کشور,اوپک,دلار به ازای هر بشکه,ماهانه,FALSE,line,time,num,enterprise
enrg_co_st,5,05-انرژی,02-نفت و گاز,02-نفت خام,04-ذخیره‌سازی,,,,,,,,تاسیسات ذخیره‌سازی نفت در خشکی,میلادی,کشور,وزارت نفت,میلیون بشکه,سالانه,TRUE,bar,time,num,enterprise
enrg_ng_res_t_g,5,05-انرژی,02-نفت و گاز,02-گاز طبیعی,03-میادین گازی,01-ذخایر,01-کل,01-تقویم میلادی,,,,,کل ذخایر میادین گازی,میلادی,کشور,وزارت نفت,تریلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
 enrg_ng_res_t,5,05-انرژی,02-نفت و گاز,02-گاز طبیعی,03-میادین گازی,01-ذخایر,01-کل,02-تقویم خورشیدی,,,,,کل ذخایر میادین گازی,خورشیدی,کشور,وزارت نفت,تریلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
enrg_ng_res_off_g,5,05-انرژی,02-نفت و گاز,02-گاز طبیعی,03-میادین گازی,01-ذخایر,02-Offshore,01-تقویم میلادی,,,,,ذخایر میادین گازی دریایی (offshore),میلادی,کشور,وزارت نفت,تریلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
 enrg_ng_res_off,5,05-انرژی,02-نفت و گاز,02-گاز طبیعی,03-میادین گازی,01-ذخایر,02-Offshore,02-تقویم خورشیدی,,,,,ذخایر میادین گازی دریایی (offshore),خورشیدی,کشور,وزارت نفت,تریلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
 enrg_ng_res_on_g,5,05-انرژی,02-نفت و گاز,02-گاز طبیعی,03-میادین گازی,01-ذخایر,03-Onshore,01-تقویم میلادی,,,,,ذخایر میادین گازی خشکی (onshore),میلادی,کشور,وزارت نفت,تریلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
 enrg_ng_res_on,5,05-انرژی,02-نفت و گاز,02-گاز طبیعی,03-میادین گازی,01-ذخایر,03-Onshore,02-تقویم خورشیدی,,,,,ذخایر میادین گازی خشکی (onshore),خورشیدی,کشور,وزارت نفت,تریلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
enrg_ng_gf_pr_t_g,5,05-انرژی,02-نفت و گاز,02-گاز طبیعی,03-میادین گازی,01-تولید,01-کل,01-تقویم میلادی,,,,,تولید تجمیعی گاز از کل میادین,میلادی,کشور,وزارت نفت,تریلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
 enrg_ng_gf_pr_t,5,05-انرژی,02-نفت و گاز,02-گاز طبیعی,03-میادین گازی,01-تولید,01-کل,02-تقویم خورشیدی,,,,,تولید تجمیعی گاز از کل میادین,خورشیدی,کشور,وزارت نفت,تریلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
enrg_ng_gf_pr_off_g,5,05-انرژی,02-نفت و گاز,02-گاز طبیعی,03-میادین گازی,01-تولید,02-Offshore,01-تقویم میلادی,,,,,تولید تجمیعی میادین دریایی (offshore),میلادی,کشور,وزارت نفت,تریلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
 enrg_ng_gf_pr_off,5,05-انرژی,02-نفت و گاز,02-گاز طبیعی,03-میادین گازی,01-تولید,02-Offshore,02-تقویم خورشیدی,,,,,تولید تجمیعی میادین دریایی (offshore),خورشیدی,کشور,وزارت نفت,تریلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
 enrg_ng_gf_pr_on_g,5,05-انرژی,02-نفت و گاز,02-گاز طبیعی,03-میادین گازی,01-تولید,03-Onshore,01-تقویم میلادی,,,,,تولید تجمیعی میادین خشکی (offshore),میلادی,کشور,وزارت نفت,تریلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
 enrg_ng_gf_pr_on,5,05-انرژی,02-نفت و گاز,02-گاز طبیعی,03-میادین گازی,01-تولید,03-Onshore,02-تقویم خورشیدی,,,,,تولید تجمیعی میادین خشکی (offshore),خورشیدی,کشور,وزارت نفت,تریلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
enrg_ng_pr,5,05-انرژی,02-نفت و گاز,02-گاز طبیعی,01-تولید,01-آژانس بین‌المللی انرژی,,,,,,,تولید گاز طبیعی (آژانس بین‌المللی انرژی),میلادی,کشور,آژانس بین‌المللی انرژی,میلیارد متر مکعب,سالانه,FALSE,line,time,num,enterprise
enrg_ng_pr_raw_g,6,05-انرژی,02-نفت و گاز,02-گاز طبیعی,01-تولید,02-وزارت نفت,01-گاز خام,01-تقویم میلادی,,,,,تولید گاز خام (منبع وزارت نفت),میلادی,کشور,وزارت نفت,میلیون متر مکعب در روز,سالانه,FALSE,line,time,num,enterprise
enrg_ng_pr_raw,7,05-انرژی,02-نفت و گاز,02-گاز طبیعی,01-تولید,02-وزارت نفت,01-گاز خام,02-تقویم خورشیدی,,,,,تولید گاز خام (منبع وزارت نفت),خورشیدی,کشور,وزارت نفت,میلیون متر مکعب در روز,سالانه,FALSE,line,time,num,enterprise
enrg_ng_pr_lt_g,6,05-انرژی,02-نفت و گاز,02-گاز طبیعی,01-تولید,02-وزارت نفت,02-گاز سبک,01-تقویم میلادی,,,,,تولید گاز سبک (منبع وزارت نفت),میلادی,کشور,وزارت نفت,میلیون متر مکعب در روز,سالانه,FALSE,line,time,num,enterprise
enrg_ng_pr_lt,7,05-انرژی,02-نفت و گاز,02-گاز طبیعی,01-تولید,02-وزارت نفت,02-گاز سبک,02-تقویم خورشیدی,,,,,تولید گاز سبک (منبع وزارت نفت),خورشیدی,کشور,وزارت نفت,میلیون متر مکعب در روز,سالانه,FALSE,line,time,num,enterprise
enrg_ng_pr_re_g,6,05-انرژی,02-نفت و گاز,02-گاز طبیعی,01-تولید,02-وزارت نفت,03-تزریق گاز,01-تقویم میلادی,,,,,تزریق مجدد گاز به میادین نفتی,میلادی,کشور,وزارت نفت,میلیون متر مکعب در روز,سالانه,FALSE,line,time,num,enterprise
enrg_ng_pr_re,7,05-انرژی,02-نفت و گاز,02-گاز طبیعی,01-تولید,02-وزارت نفت,03-تزریق گاز,02-تقویم خورشیدی,,,,,تزریق مجدد گاز به میادین نفتی,خورشیدی,کشور,وزارت نفت,میلیون متر مکعب در روز,سالانه,FALSE,line,time,num,enterprise
enrg_ng_con,6,05-انرژی,02-نفت و گاز,02-گاز طبیعی,02-مصرف,01-کل,01-آژانس بین‌المللی انرژی,,,,,,مصرف گاز (آژانس بین‌المللی انرژی),میلادی,کشور,آژانس بین‌المللی انرژی,میلیارد متر مکعب,سالانه,FALSE,line,time,num,enterprise
enrg_ng_con_t_g,6,05-انرژی,02-نفت و گاز,02-گاز طبیعی,02-مصرف,01-کل,02-وزارت نفت,01-تقویم میلادی,,,,,مصرف گاز (وزارت نفت),میلادی,کشور,وزارت نفت,میلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
enrg_ng_con_t,7,05-انرژی,02-نفت و گاز,02-گاز طبیعی,02-مصرف,01-کل,02-وزارت نفت,02-تقویم خورشیدی,,,,,مصرف گاز (وزارت نفت),خورشیدی,کشور,وزارت نفت,میلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
enrg_ng_con_re_g,5,05-انرژی,02-نفت و گاز,02-گاز طبیعی,02-مصرف,02-مسکونی,01-تقویم میلادی,,,,,,مصرف گاز - بخش مسکونی، تجاری، عمومی,میلادی,کشور,وزارت نفت,میلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
enrg_ng_con_re,6,05-انرژی,02-نفت و گاز,02-گاز طبیعی,02-مصرف,02-مسکونی,02-تقویم خورشیدی,,,,,,مصرف گاز - بخش مسکونی، تجاری، عمومی,خورشیدی,کشور,وزارت نفت,میلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
enrg_ng_con_tr_g,5,05-انرژی,02-نفت و گاز,02-گاز طبیعی,02-مصرف,03-حمل و نقل,01-تقویم میلادی,,,,,,مصرف گاز - بخش حمل و نقل,میلادی,کشور,وزارت نفت,میلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
enrg_ng_con_tr,6,05-انرژی,02-نفت و گاز,02-گاز طبیعی,02-مصرف,03-حمل و نقل,02-تقویم خورشیدی,,,,,,مصرف گاز - بخش حمل و نقل,خورشیدی,کشور,وزارت نفت,میلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
enrg_ng_con_ag_g,5,05-انرژی,02-نفت و گاز,02-گاز طبیعی,02-مصرف,04-کشاورزی,01-تقویم میلادی,,,,,,مصرف گاز - بخش کشاورزی,میلادی,کشور,وزارت نفت,میلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
enrg_ng_con_ag,6,05-انرژی,02-نفت و گاز,02-گاز طبیعی,02-مصرف,04-کشاورزی,02-تقویم خورشیدی,,,,,,مصرف گاز - بخش کشاورزی,خورشیدی,کشور,وزارت نفت,میلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
enrg_ng_con_in_g,5,05-انرژی,02-نفت و گاز,02-گاز طبیعی,02-مصرف,05-صنعت,01-تقویم میلادی,,,,,,مصرف گاز - بخش صنعتی,میلادی,کشور,وزارت نفت,میلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
enrg_ng_con_in,6,05-انرژی,02-نفت و گاز,02-گاز طبیعی,02-مصرف,05-صنعت,02-تقویم خورشیدی,,,,,,مصرف گاز - بخش صنعتی,خورشیدی,کشور,وزارت نفت,میلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
enrg_ng_con_fu_g,5,05-انرژی,02-نفت و گاز,02-گاز طبیعی,02-مصرف,06-پتروشیمی‌ها,01-تقویم میلادی,,,,,,مصرف گاز - پتروشیمی‌ها,میلادی,کشور,وزارت نفت,میلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
enrg_ng_con_fu,6,05-انرژی,02-نفت و گاز,02-گاز طبیعی,02-مصرف,06-پتروشیمی‌ها,02-تقویم خورشیدی,,,,,,مصرف گاز - پتروشیمی‌ها,خورشیدی,کشور,وزارت نفت,میلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
enrg_ng_con_pp_g,5,05-انرژی,02-نفت و گاز,02-گاز طبیعی,02-مصرف,07-نیروگاه‌ها,01-تقویم میلادی,,,,,,مصرف گاز - نیروگاه‌ها,میلادی,کشور,وزارت نفت,میلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
enrg_ng_con_pp,6,05-انرژی,02-نفت و گاز,02-گاز طبیعی,02-مصرف,07-نیروگاه‌ها,02-تقویم خورشیدی,,,,,,مصرف گاز - نیروگاه‌ها,خورشیدی,کشور,وزارت نفت,میلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
enrg_ng_con_ne_g,5,05-انرژی,02-نفت و گاز,02-گاز طبیعی,02-مصرف,08-غیره,01-تقویم میلادی,,,,,,مصرف گاز - غیره,میلادی,کشور,وزارت نفت,میلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
enrg_ng_con_ne,6,05-انرژی,02-نفت و گاز,02-گاز طبیعی,02-مصرف,08-غیره,02-تقویم خورشیدی,,,,,,مصرف گاز - غیره,خورشیدی,کشور,وزارت نفت,میلیون متر مکعب,سالانه,FALSE,line,time,num,enterprise
enrg_ng_flr,4,05-انرژی,02-نفت و گاز,02-گاز طبیعی,05-مشعل‌سوزی,,,,,,,,مشعل‌سوزی,میلادی,کشور,بانک جهانی,میلیارد متر مکعب,ماهانه,FALSE,line,time,num,enterprise
enrg_ng_net_g,4,05-انرژی,02-نفت و گاز,02-گاز طبیعی,06-طول شبکه,01-تقویم میلادی,,,,,,,طل شبکه گاز,میلادی,کشور,وزارت نفت,کیلومتر,سالانه,FALSE,line,time,num,enterprise
enrg_ng_net,5,05-انرژی,02-نفت و گاز,02-گاز طبیعی,06-طول شبکه,02-تقویم خورشیدی,,,,,,,طل شبکه گاز,خورشیدی,کشور,وزارت نفت,کیلومتر,سالانه,FALSE,line,time,num,enterprise
oil_pro_con_t_g,6,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,01-کشور,01-کل,01-تقویم میلادی,,,,,مصرف فراورده‌های نفتی - مصرف کل,میلادی,کشور,وزارت نیرو,میلیارد لیتر,سالانه,FALSE,line,time,num,enterprise
oil_pro_con_t,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,01-کشور,01-کل,02-تقویم خورشیدی,,,,,مصرف فراورده‌های نفتی - مصرف کل,خورشیدی,کشور,وزارت نیرو,میلیارد لیتر,سالانه,FALSE,line,time,num,enterprise
oil_pro_con_lpg_g,6,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,01-کشور,02-گاز مایع,01-تقویم میلادی,,,,,مصرف فراورده‌های نفتی - گاز مایع,میلادی,کشور,وزارت نیرو,میلیارد لیتر,سالانه,FALSE,line,time,num,enterprise
oil_pro_con_lpg,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,01-کشور,02-گاز مایع,02-تقویم خورشیدی,,,,,مصرف فراورده‌های نفتی - گاز مایع,خورشیدی,کشور,وزارت نیرو,میلیارد لیتر,سالانه,FALSE,line,time,num,enterprise
oil_pro_con_gs_g,6,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,01-کشور,03-بنزین,01-تقویم میلادی,,,,,مصرف فراورده‌های نفتی - بنزین,میلادی,کشور,وزارت نیرو,میلیارد لیتر,سالانه,FALSE,line,time,num,enterprise
oil_pro_con_gs,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,01-کشور,03-بنزین,02-تقویم خورشیدی,,,,,مصرف فراورده‌های نفتی - بنزین,خورشیدی,کشور,وزارت نیرو,میلیارد لیتر,سالانه,FALSE,line,time,num,enterprise
oil_pro_con_d_g,6,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,01-کشور,04-دیزل,01-تقویم میلادی,,,,,مصرف فراورده‌های نفتی - دیزل,میلادی,کشور,وزارت نیرو,میلیارد لیتر,سالانه,FALSE,line,time,num,enterprise
oil_pro_con_d,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,01-کشور,04-دیزل,02-تقویم خورشیدی,,,,,مصرف فراورده‌های نفتی - دیزل,خورشیدی,کشور,وزارت نیرو,میلیارد لیتر,سالانه,FALSE,line,time,num,enterprise
oil_pro_con_fo_g,6,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,01-کشور,05-نفت کوره,01-تقویم میلادی,,,,,مصرف فراورده‌های نفتی - نفت کوره,میلادی,کشور,وزارت نیرو,میلیارد لیتر,سالانه,FALSE,line,time,num,enterprise
oil_pro_con_fo,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,01-کشور,05-نفت کوره,02-تقویم خورشیدی,,,,,مصرف فراورده‌های نفتی - نفت کوره,خورشیدی,کشور,وزارت نیرو,میلیارد لیتر,سالانه,FALSE,line,time,num,enterprise
oil_pro_con_kr_g,6,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,01-کشور,06-نفت سفید,01-تقویم میلادی,,,,,مصرف فراورده‌های نفتی - نفت سفید,میلادی,کشور,وزارت نیرو,میلیارد لیتر,سالانه,FALSE,line,time,num,enterprise
oil_pro_con_kr,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,01-کشور,06-نفت سفید,02-تقویم خورشیدی,,,,,مصرف فراورده‌های نفتی - نفت سفید,خورشیدی,کشور,وزارت نیرو,میلیارد لیتر,سالانه,FALSE,line,time,num,enterprise
oil_pro_con_pr_gs_t_g,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,02-استانی,01-بنزین,01-کل,01-تقویم میلادی,,,,کل مصرف بنزین (به تفکیک استان),میلادی,استان,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_con_pr_gs_t,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,02-استانی,01-بنزین,01-کل,02-تقویم خورشیدی,,,,کل مصرف بنزین (به تفکیک استان),خورشیدی,استان,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_con_pr_gs_s_g,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,02-استانی,01-بنزین,02-سوپر,01-تقویم میلادی,,,,مصرف بنزین سوپر (به تفکیک استان),میلادی,استان,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_con_pr_gs_s,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,02-استانی,01-بنزین,02-سوپر,02-تقویم خورشیدی,,,,مصرف بنزین سوپر (به تفکیک استان),خورشیدی,استان,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_con_pr_gs_eu_g,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,02-استانی,01-بنزین,03-یورو ۴ و ۵,01-تقویم میلادی,,,,مصرف بنزین یورو ۴ و ۵ (به تفکیک استان),میلادی,استان,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_con_pr_gs_eu,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,02-استانی,01-بنزین,03-یورو ۴ و ۵,02-تقویم خورشیدی,,,,مصرف بنزین یورو ۴ و ۵ (به تفکیک استان),خورشیدی,استان,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_con_pr_gs_ns_g,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,02-استانی,01-بنزین,04-غیراستاندارد,01-تقویم میلادی,,,,مصرف بنزین غیر استاندارد (به تفکیک استان),میلادی,استان,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_con_pr_gs_ns,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,02-استانی,01-بنزین,04-غیراستاندارد,02-تقویم خورشیدی,,,,مصرف بنزین غیر استاندارد (به تفکیک استان),خورشیدی,استان,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_con_pr_ds_t_g,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,02-استانی,02-دیزل,01-کل,01-تقویم میلادی,,,,کل مصرف گازوئیل (بر اساس استان),میلادی,استان,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_con_pr_ds_t,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,02-استانی,02-دیزل,01-کل,02-تقویم خورشیدی,,,,کل مصرف گازوئیل (بر اساس استان),خورشیدی,استان,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_con_pr_ds_eu_g,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,02-استانی,02-دیزل,03-یورو ۴ و ۵,01-تقویم میلادی,,,,مصرف گازوئیل یورو ۴ و ۵ (بر اساس استان),میلادی,استان,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_con_pr_ds_eu,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,02-استانی,02-دیزل,03-یورو ۴ و ۵,02-تقویم خورشیدی,,,,مصرف گازوئیل یورو ۴ و ۵ (بر اساس استان),خورشیدی,استان,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_con_pr_ds_ns_g,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,02-استانی,02-دیزل,04-غیراستاندارد,01-تقویم میلادی,,,,مصرف گازوئیل غیر استاندارد (بر اساس استان),میلادی,استان,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_con_pr_ds_ns,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,02-استانی,02-دیزل,04-غیراستاندارد,02-تقویم خورشیدی,,,,مصرف گازوئیل غیر استاندارد (بر اساس استان),خورشیدی,استان,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_con_pr_mz_g,6,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,02-استانی,03-مازوت,01-تقویم میلادی,,,,,مصرف مازوت به تفکیک استان,میلادی,استان,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_con_pr_mz,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,02-مصرف,02-استانی,03-مازوت,02-تقویم خورشیدی,,,,,مصرف مازوت به تفکیک استان,خورشیدی,استان,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_pr_ref_%_g,6,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,01-تولید,03-پالایشگاه‌ها,02-راندمان پالایشگاه‌ها,01-تقویم میلادی,,,,,سهم باقیمانده‌ها از کل فرآورده‌های نفتی,میلادی,کشور,وزارت نفت,درصد,سالانه,TRUE,bar,time,num,enterprise
oil_pro_pr_ref_%,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,01-تولید,03-پالایشگاه‌ها,02-راندمان پالایشگاه‌ها,02-تقویم خورشیدی,,,,,سهم باقیمانده‌ها از کل فرآورده‌های نفتی,خورشیدی,کشور,وزارت نفت,درصد,سالانه,TRUE,bar,time,num,enterprise
oil_pro_pr_ref_ef_g,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,01-تولید,03-پالایشگاه‌ها,03-نرخ بهره‌برداری,01-تقویم میلادی,,,,,نرخ بهره‌برداری پالایشگاه,میلادی,کشور,وزارت نفت,درصد,سالانه,TRUE,bar,time,num,enterprise
oil_pro_pr_ref_ef,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,01-تولید,03-پالایشگاه‌ها,03-نرخ بهره‌برداری,02-تقویم خورشیدی,,,,,نرخ بهره‌برداری پالایشگاه,خورشیدی,کشور,وزارت نفت,درصد,سالانه,TRUE,bar,time,num,enterprise
oil_pro_pr_ref_PG_g,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,01-تولید,03-پالایشگاه‌ها,01-آمار پالایشگاه‌ها,01-ستاره خلیج فارس,01-تقویم میلادی,,,,آمار پالایشگاه ستاره خلیج فارس,میلادی,کشور,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_pr_ref_PG,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,01-تولید,03-پالایشگاه‌ها,01-آمار پالایشگاه‌ها,01-ستاره خلیج فارس,02-تقویم خورشیدی,,,,آمار پالایشگاه ستاره خلیج فارس,خورشیدی,کشور,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_pr_ref_TH_g,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,01-تولید,03-پالایشگاه‌ها,01-آمار پالایشگاه‌ها,02-تهران,01-تقویم میلادی,,,,آمار پالایشگاه تهران,میلادی,کشور,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_pr_ref_TH,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,01-تولید,03-پالایشگاه‌ها,01-آمار پالایشگاه‌ها,02-تهران,02-تقویم خورشیدی,,,,آمار پالایشگاه تهران,خورشیدی,کشور,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_pr_ref_BA_g,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,01-تولید,03-پالایشگاه‌ها,01-آمار پالایشگاه‌ها,03-بندرعباس,01-تقویم میلادی,,,,آمار پالایشگاه بندرعباس,میلادی,کشور,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_pr_ref_BA,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,01-تولید,03-پالایشگاه‌ها,01-آمار پالایشگاه‌ها,03-بندرعباس,02-تقویم خورشیدی,,,,آمار پالایشگاه بندرعباس,خورشیدی,کشور,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_pr_ref_IS_g,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,01-تولید,03-پالایشگاه‌ها,01-آمار پالایشگاه‌ها,04-اصفهان,01-تقویم میلادی,,,,آمار پالایشگاه اصفهان,میلادی,کشور,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_pr_ref_IS,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,01-تولید,03-پالایشگاه‌ها,01-آمار پالایشگاه‌ها,04-اصفهان,02-تقویم خورشیدی,,,,آمار پالایشگاه اصفهان,خورشیدی,کشور,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_pr_ref_SH_g,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,01-تولید,03-پالایشگاه‌ها,01-آمار پالایشگاه‌ها,05-شیراز,01-تقویم میلادی,,,,آمار پالایشگاه شیراز,میلادی,کشور,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_pr_ref_SH,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,01-تولید,03-پالایشگاه‌ها,01-آمار پالایشگاه‌ها,05-شیراز,02-تقویم خورشیدی,,,,آمار پالایشگاه شیراز,خورشیدی,کشور,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_pr_ref_LV_g,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,01-تولید,03-پالایشگاه‌ها,01-آمار پالایشگاه‌ها,06-لاوان,01-تقویم میلادی,,,,آمار پالایشگاه لاوان,میلادی,کشور,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
oil_pro_pr_ref_LV,7,05-انرژی,02-نفت و گاز,03-فراورده‌های نفتی,01-تولید,03-پالایشگاه‌ها,01-آمار پالایشگاه‌ها,06-لاوان,02-تقویم خورشیدی,,,,آمار پالایشگاه لاوان,خورشیدی,کشور,وزارت نفت,متر مکعب در روز,سالانه,TRUE,bar,time,num,enterprise
