topic_id,indicator_label,Source,calendar,time_id,value,unit,geo_code,geo_label,sub_code,sub_label,detail,detail_fa
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1351,11.20,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1352,15.50,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1353,9.90,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1354,16.60,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1355,25.10,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1356,10.00,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1357,11.40,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1358,23.50,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1359,22.80,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1360,19.20,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1361,14.80,%,IR,Iran,,,,
